case,time,v(b),v(plus),v(sum),v(vn),v(a),v(out),v(vp),i(vp),i(v1),i(r1),i(rf),i(r3),i(vn),i(v2),i(r2)
1,0.003021500000000135,0.0,0.006733865805570657,0.006723918600062045,-12.0,0.01346779894979937,0.01344790443931009,12.0,-0.001147857047423507,-6.733933144228714e-07,-6.723918600062045e-07,6.723985839248047e-07,6.733865805570657e-07,0.001147184797109659,6.723918600062008e-07,6.733933144228714e-07
1,0.0030225000000001353,0.0,0.007045026371789272,0.007035087208894072,-12.0,0.01409012319384226,0.01407024476866023,12.0,-0.001147872532638706,-7.045096822052993e-07,-7.035087208894072e-07,7.035157559766162e-07,7.045026371789273e-07,0.001147169172013955,7.035087208894088e-07,7.045096822052993e-07
1,0.003023500000000135,0.0,0.007355908812429747,0.007345978084528985,-12.0,0.01471189118394762,0.01469202962883881,12.0,-0.001147888000872941,-7.355982371517874e-07,-7.345978084528985e-07,7.34605154430983e-07,7.355908812429747e-07,0.00114715355770476,7.345978084528983e-07,7.355982371517874e-07
1,0.003024500000000136,0.0,0.007666500854385817,0.007656578953527437,-12.0,0.01533307837378018,0.01531323447284441,12.0,-0.001147903451524202,-7.666577519394364e-07,-7.656578953527438e-07,7.656655519316976e-07,7.666500854385817e-07,0.001147137954807149,7.656578953527421e-07,7.666577519394364e-07
1,0.0030255000000001357,0.0,0.00797679023601513,0.007966877553898674,-12.0,0.01595366023993262,0.01593383477657289,12.0,-0.001147918883991537,-7.976870003917494e-07,-7.966877553898674e-07,7.966957222674213e-07,7.976790236015131e-07,0.001147122363946114,7.966877553898693e-07,7.976870003917494e-07
1,0.003026500000000136,0.0,0.008286764707624556,0.00827686163558553,-12.0,0.01657361228289619,0.01655380603978742,12.0,-0.001147934297675081,-8.286847575271635e-07,-8.27686163558553e-07,8.276944404201891e-07,8.286764707624556e-07,0.001147106785746532,8.276861635585505e-07,8.286847575271634e-07
1,0.003027500000000136,0.0,0.00859641203195236,0.008586518960947018,-12.0,0.01719291002802504,0.01717312378708364,12.0,-0.001147949691976066,-8.596497996072683e-07,-8.586518960947018e-07,8.586604826136626e-07,8.596412031952361e-07,0.001147091220833148,8.586518960947016e-07,8.596497996072683e-07
1,0.003028500000000136,0.0,0.00890571998465256,0.008895837305242162,-12.0,0.01781152902650497,0.01779176356885738,12.0,-0.001147965066296856,-8.905809041852409e-07,-8.895837305242162e-07,8.895926263615216e-07,8.905719984652561e-07,0.001147075669830538,8.895837305242183e-07,8.905809041852408e-07
1,0.0030295000000001363,0.0,0.009214676354776977,0.009204804457112747,-12.0,0.0184294448563175,0.01840970096227007,12.0,-0.001147980420040959,-9.214768501540526e-07,-9.204804457112748e-07,9.20489650515732e-07,9.214676354776977e-07,0.001147060133363093,9.204804457112756e-07,9.214768501540526e-07
1,0.003030500000000136,0.0,0.009523268945256784,0.009513408219064113,-12.0,0.01904663312320302,0.01902691157221042,12.0,-0.001147995752613057,-9.523364177946238e-07,-9.513408219064114e-07,9.513503353146306e-07,9.523268945256784e-07,0.001147044612054983,9.513408219064079e-07,9.523364177946238e-07
1,0.003031500000000136,0.0,0.009831485573385253,0.00982163640794859,-12.0,0.01966306946162624,0.01964337103226126,12.0,-0.001148011063419021,-9.831583888240991e-07,-9.82163640794859e-07,9.82173462431267e-07,9.831485573385254e-07,0.00114702910653014,9.821636407948578e-07,9.83158388824099e-07
1,0.003032500000000137,0.0,0.01013931407129731,0.0101294768554447,-12.0,0.02027872953573534,0.02025905500565797,12.0,-0.001148026351865936,-1.013941546443803e-06,-1.012947685544471e-06,1.012957815021326e-06,1.013931407129731e-06,0.001147013617412225,1.012947685544472e-06,1.013941546443803e-06
1,0.0030335000000001368,0.0,0.01044674228645112,0.01043691740853888,-12.0,0.02089358904032511,0.02087393918625184,12.0,-0.001148041617362124,-1.044684675387399e-06,-1.043691740853888e-06,1.043702177771297e-06,1.044674228645112e-06,0.001146998145324606,1.043691740853885e-06,1.044684675387399e-06
1,0.003034500000000137,0.0,0.01075375808210715,0.01074394593000448,-12.0,0.02150762370179513,0.02148799929946827,12.0,-0.001148056859317161,-1.075386561968798e-06,-1.074394593000448e-06,1.074405336946379e-06,1.075375808210715e-06,0.001146982690890323,1.074394593000448e-06,1.075386561968797e-06
1,0.003035500000000137,0.0,0.01106034933780766,0.01105055029888136,-12.0,0.02212080927910869,0.02210121110326572,12.0,-0.001148072077141903,-1.106045994130104e-06,-1.105055029888136e-06,1.105066080438436e-06,1.106034933780766e-06,0.001146967254732076,1.105055029888138e-06,1.106045994130104e-06
1,0.003036500000000137,0.0,0.01136650394985448,0.01135671841095373,-12.0,0.02273312156474847,0.02271355038909156,12.0,-0.001148087270248503,-1.136661761489398e-06,-1.135671841095373e-06,1.135683197813784e-06,1.136650394985448e-06,0.001146951837472186,1.135671841095376e-06,1.136661761489398e-06
1,0.0030375000000001373,0.0,0.01167220983178794,0.0116624381792289,-12.0,0.0233445363856742,0.0233249929828396,12.0,-0.001148102438050437,-1.167232655388626e-06,-1.16624381792289e-06,1.16625548036107e-06,1.167220983178794e-06,0.001146936439732571,1.16624381792289e-06,1.167232655388626e-06
1,0.003038500000000137,0.0,0.01197745491486343,0.0119676975344141,-12.0,0.02395502960427602,0.02393551474580355,12.0,-0.001148117579962522,-1.197757468941259e-06,-1.19676975344141e-06,1.196781721138945e-06,1.197745491486343e-06,0.001146921062134723,1.196769753441409e-06,1.197757468941259e-06
1,0.003039500000000138,0.0,0.01228222714852741,0.01227248442539234,-12.0,0.0245645771193263,0.02454509157562894,12.0,-0.001148132695400936,-1.22823499707989e-06,-1.227248442539234e-06,1.22726071502366e-06,1.228222714852741e-06,0.00114690570529968,1.227248442539232e-06,1.22823499707989e-06
1,0.003040500000000138,0.0,0.01258651450089427,0.01257678681969931,-12.0,0.02517315486693355,0.02515369940726683,12.0,-0.001148147783783241,-1.258664036603928e-06,-1.257678681969931e-06,1.257691258756751e-06,1.258651450089427e-06,0.001146890369847996,1.257678681969932e-06,1.258664036603928e-06
1,0.003041500000000138,0.0,0.01289030495922003,0.01288059270399734,-12.0,0.02578073882148965,0.02576131421392171,12.0,-0.001148162844528404,-1.289043386226962e-06,-1.288059270399734e-06,1.288072150992438e-06,1.289030495922003e-06,0.001146875056399719,1.288059270399732e-06,1.289043386226962e-06
1,0.003042500000000138,0.0,0.01319358653037773,0.01318389008455032,-12.0,0.02638730499662077,0.02636791200800149,12.0,-0.001148177877056815,-1.319371846624304e-06,-1.318389008455032e-06,1.318402192345117e-06,1.319358653037773e-06,0.00114685976557436,1.318389008455031e-06,1.319371846624304e-06
1,0.003043500000000138,0.0,0.01349634724133026,0.01348666698769712,-12.0,0.02699282944613293,0.02697346884206411,12.0,-0.001148192880790312,-1.349648220480268e-06,-1.348666698769712e-06,1.3486801854367e-06,1.349634724133026e-06,0.001146844497990872,1.348666698769709e-06,1.349648220480267e-06
1,0.0030445000000001382,0.0,0.01379857513960331,0.01378891146032411,-12.0,0.02759728826495803,0.02757796080976282,12.0,-0.001148207855152193,-1.379871312535471e-06,-1.378891146032411e-06,1.378904934943871e-06,1.379857513960331e-06,0.001146829254267612,1.378891146032413e-06,1.379871312535471e-06
1,0.003045500000000138,0.0,0.01410025829375663,0.01409061157033683,-12.0,0.02820065759009621,0.02818136404678937,12.0,-0.001148222799567249,-1.410039929633958e-06,-1.409061157033683e-06,1.409075247645254e-06,1.410025829375663e-06,0.00114681403502233,1.409061157033683e-06,1.410039929633958e-06
1,0.003046500000000138,0.0,0.0144013847938562,0.01439175540713175,-12.0,0.02880291360156033,0.02878365473181757,12.0,-0.001148237713461773,-1.440152880770414e-06,-1.439175540713175e-06,1.439189932468582e-06,1.44013847938562e-06,0.001146798840872126,1.439175540713172e-06,1.440152880770414e-06
1,0.003047500000000139,0.0,0.01470194275194304,0.01469233108206558,-12.0,0.02940403252331361,0.02938480908744198,12.0,-0.001148252596263583,-1.470208977137057e-06,-1.469233108206558e-06,1.46924780053764e-06,1.470194275194304e-06,0.001146783672433436,1.469233108206557e-06,1.470208977137057e-06
1,0.0030485000000001388,0.0,0.01500192030250381,0.01499232672892545,-12.0,0.03000399062421064,0.02998480338111819,12.0,-0.001148267447402046,-1.500207032170684e-06,-1.499232672892545e-06,1.499247665219275e-06,1.500192030250381e-06,0.001146768530321996,1.499232672892544e-06,1.500207032170683e-06
1,0.003049500000000139,0.0,0.0153013056029386,0.01529173050439712,-12.0,0.03060276421893322,0.03058361392609928,12.0,-0.001148282266308094,-1.530145861599463e-06,-1.529173050439712e-06,1.529188342170216e-06,1.53013056029386e-06,0.001146753415152822,1.529173050439712e-06,1.530145861599463e-06
1,0.003050500000000139,0.0,0.01560008683402804,0.01559053058853182,-12.0,0.03120032966892443,0.03118121708236953,12.0,-0.001148297052414245,-1.560024283489639e-06,-1.559053058853182e-06,1.55906864938377e-06,1.560008683402804e-06,0.001146738327540176,1.559053058853182e-06,1.560024283489639e-06
1,0.003051500000000139,0.0,0.01589825220040108,0.01588871518521424,-12.0,0.03179666338332417,0.03177758925758033,12.0,-0.001148311805154622,-1.589841118292309e-06,-1.588871518521424e-06,1.58888740723661e-06,1.589825220040108e-06,0.001146723268097544,1.588871518521425e-06,1.589841118292309e-06
1,0.0030525000000001393,0.0,0.01619578993099908,0.01618627252262655,-12.0,0.03239174181989746,0.03237270690797833,12.0,-0.001148326523964972,-1.619595188889839e-06,-1.618627252262655e-06,1.618643438535178e-06,1.619578993099908e-06,0.001146708237437609,1.618627252262658e-06,1.619595188889839e-06
1,0.003053500000000139,0.0,0.01649268827954257,0.01648319085371519,-12.0,0.03298554148596793,0.03296654653933892,12.0,-0.001148341208282689,-1.649285320642536e-06,-1.648319085371519e-06,1.648335568562373e-06,1.649268827954257e-06,0.001146693236172221,1.648319085371521e-06,1.649285320642536e-06
1,0.00305450000000014,0.0,0.01678893552499262,0.01677945845665253,-12.0,0.03357803893934049,0.03355908470788962,12.0,-0.001148355857546826,-1.678910341434787e-06,-1.677945845665253e-06,1.677962625123709e-06,1.678893552499262e-06,0.001146678264912372,1.677945845665252e-06,1.678910341434787e-06
1,0.00305550000000014,0.0,0.01708451997201557,0.01707506363530099,-12.0,0.03416921078923087,0.03415029802123833,12.0,-0.001148370471198124,-1.708469081721529e-06,-1.707506363530099e-06,1.707523438593735e-06,1.708451997201557e-06,0.001146663324268167,1.707506363530099e-06,1.70846908172153e-06
1,0.00305650000000014,0.0,0.01737942995144325,0.01736999471967418,-12.0,0.03475903369718601,0.03474016313929557,12.0,-0.001148385048679023,-1.737960374574276e-06,-1.736999471967418e-06,1.737016841962139e-06,1.737942995144325e-06,0.001146648414848801,1.736999471967417e-06,1.737960374574276e-06
1,0.00305750000000014,0.0,0.01767365382073479,0.01766424006639784,-12.0,0.03534748437800779,0.03532865677519634,12.0,-0.001148399589433683,-1.7673830557273e-06,-1.766424006639784e-06,1.76644167087985e-06,1.767365382073479e-06,0.001146633537262528,1.766424006639784e-06,1.7673830557273e-06
1,0.00305850000000014,0.0,0.01796717996443563,0.01795778805916966,-12.0,0.03593453960067091,0.03591575569621993,12.0,-0.001148414092908007,-1.796735963623528e-06,-1.795778805916967e-06,1.795796763705027e-06,1.796717996443563e-06,0.001146618692116632,1.795778805916967e-06,1.796735963623528e-06
1,0.0030595000000001402,0.0,0.01825999679463638,0.01825062710921762,-12.0,0.03652017618924071,0.03650143672470633,12.0,-0.001148428558549652,-1.826017939460433e-06,-1.825062710921762e-06,1.825080961548871e-06,1.825999679463638e-06,0.001146603880017407,1.825062710921763e-06,1.826017939460433e-06
1,0.0030605000000001404,0.0,0.01855209275142981,0.01854274565575737,-12.0,0.03710437102378713,0.03708567673897132,12.0,-0.001148442985808055,-1.855227827235733e-06,-1.854274565575738e-06,1.854293108321395e-06,1.855209275142981e-06,0.001146589101570126,1.854274565575739e-06,1.855227827235732e-06
1,0.00306150000000014,0.0,0.01884345630336751,0.01883413216644864,-12.0,0.03768710104129805,0.03766845267421895,12.0,-0.001148457374134448,-1.884364473793054e-06,-1.883413216644864e-06,1.883432050777031e-06,1.884345630336751e-06,0.001146574357379009,1.883413216644861e-06,1.884364473793054e-06
1,0.003062500000000141,0.0,0.01913407594791551,0.0191247751378511,-12.0,0.03826834323659051,0.03824974152345358,12.0,-0.001148471722981877,-1.9134267288675e-06,-1.91247751378511e-06,1.912496638560248e-06,1.913407594791551e-06,0.001146559648047204,1.912477513785111e-06,1.9134267288675e-06
1,0.0030635000000001408,0.0,0.01942394021190789,0.01941466309587787,-12.0,0.0388480746632179,0.03882952033838671,12.0,-0.001148486031805218,-1.942413445131001e-06,-1.941466309587788e-06,1.941485724250883e-06,1.942394021190789e-06,0.001146544974176759,1.941466309587791e-06,1.942413445131001e-06
1,0.003064500000000141,0.0,0.01971303765199997,0.01970378459624901,-12.0,0.03942627243437646,0.03940776623034399,12.0,-0.001148500300061201,-1.971323478237649e-06,-1.970378459624901e-06,1.970398163409498e-06,1.971303765199997e-06,0.001146530336368584,1.9703784596249e-06,1.971323478237649e-06
1,0.003065500000000141,0.0,0.02000135685511951,0.01999212822494232,-12.0,0.04000291372380758,0.0399844563711669,12.0,-0.001148514527208421,-2.000155686868807e-06,-1.999212822494232e-06,1.999232814622457e-06,2.000135685511951e-06,0.001146515735222441,1.999212822494231e-06,2.000155686868807e-06
1,0.003066500000000141,0.0,0.02028888643891839,0.02027968259864541,-12.0,0.04057797576670117,0.04055956799411681,12.0,-0.00114852871270736,-2.028908932778278e-06,-2.027968259864542e-06,2.02798853954714e-06,2.028888643891839e-06,0.001146501171336902,2.027968259864543e-06,2.028908932778278e-06
1,0.0030675000000001413,0.0,0.02057561505222047,0.02056643636520354,-12.0,0.04115143586059146,0.04113307839477074,12.0,-0.001148542856020407,-2.057582080837099e-06,-2.056643636520355e-06,2.05666420295672e-06,2.057561505222047e-06,0.001146486645309332,2.056643636520356e-06,2.0575820808371e-06
1,0.003068500000000141,0.0,0.0208615313754717,0.02085237820406956,-12.0,0.04172327136625717,0.04170496493192118,12.0,-0.001148556956611868,-2.086173999078546e-06,-2.085237820406956e-06,2.085258672785161e-06,2.086153137547171e-06,0.001146472157735853,2.085237820406956e-06,2.086173999078546e-06
1,0.003069500000000142,0.0,0.0211466241211849,0.02113749682674912,-12.0,0.04229345970861102,0.0422752050284665,12.0,-0.00114857101394799,-2.114683558742612e-06,-2.113749682674912e-06,2.113770820171738e-06,2.11466241211849e-06,0.001146457709211328,2.113749682674912e-06,2.114683558742612e-06
1,0.003070500000000142,0.0,0.02143088203438646,0.02142178097724685,-12.0,0.04286197837759326,0.04284377617230348,12.0,-0.001148585027496978,-2.143109634320681e-06,-2.142178097724685e-06,2.142199519505663e-06,2.143088203438646e-06,0.00114644330032932,2.142178097724685e-06,2.14310963432068e-06
1,0.003071500000000142,0.0,0.021714293893061,0.02170521943251175,-12.0,0.04342880492906093,0.04341065591721783,12.0,-0.001148598996729012,-2.171451103599993e-06,-2.170521943251175e-06,2.170543648470608e-06,2.1714293893061e-06,0.001146428931682078,2.170521943251174e-06,2.171451103599993e-06
1,0.003072500000000142,0.0,0.02199684850859315,0.02198780100287833,-12.0,0.04399391698567138,0.0439758218837667,12.0,-0.00114861292111626,-2.199706847707824e-06,-2.198780100287833e-06,2.198802088088836e-06,2.199684850859315e-06,0.001146414603860503,2.198780100287834e-06,2.199706847707823e-06
1,0.003073500000000142,0.0,0.02227853472621113,0.02226951453251074,-12.0,0.04455729223776952,0.04453925176016681,12.0,-0.001148626800132899,-2.22787575115584e-06,-2.226951453251075e-06,2.226973722765607e-06,2.227853472621113e-06,0.001146400317454122,2.226951453251074e-06,2.227875751155839e-06
1,0.0030745000000001422,0.0,0.02255934142542493,0.02255034889984079,-12.0,0.04511890844426412,0.04510092330317059,12.0,-0.001148640633255134,-2.255956701883919e-06,-2.255034889984079e-06,2.25505744033298e-06,2.255934142542493e-06,0.001146386073051059,2.25503488998408e-06,2.255956701883919e-06
1,0.0030755000000001424,0.0,0.02283925752046718,0.02283029301800872,-12.0,0.04567874343350958,0.04566081433894762,12.0,-0.00114865441996121,-2.28394859130424e-06,-2.283029301800872e-06,2.28305213209389e-06,2.283925752046719e-06,0.001146371871238014,2.283029301800872e-06,2.28394859130424e-06
1,0.003076500000000142,0.0,0.02311827196072946,0.02310933583529989,-12.0,0.04623677510417853,0.04621890276395814,12.0,-0.001148668159731432,-2.311850314344907e-06,-2.310933583529989e-06,2.310956692865825e-06,2.311827196072946e-06,0.00114635771260023,2.31093358352999e-06,2.311850314344907e-06
1,0.003077500000000143,0.0,0.02339637373119953,0.02338746633558174,-12.0,0.04679298142613639,0.04677516654582682,12.0,-0.001148681852048181,-2.339660769493685e-06,-2.338746633558174e-06,2.338770021024509e-06,2.339637373119953e-06,0.00114634359772147,2.338746633558176e-06,2.339660769493686e-06
1,0.0030785000000001428,0.0,0.02367355185289572,0.02366467353873846,-12.0,0.04734734044130997,0.04732958372421232,12.0,-0.001148695496395928,-2.367378858841425e-06,-2.366467353873846e-06,2.366491018547386e-06,2.367355185289572e-06,0.001146329527183985,2.366467353873848e-06,2.367378858841425e-06
1,0.003079500000000143,0.0,0.02394979538330051,0.02394094650110432,-12.0,0.04789983026455486,0.04788213241167366,12.0,-0.001148709092261254,-2.395003488125435e-06,-2.394094650110432e-06,2.394118591056934e-06,2.394979538330051e-06,0.001146315501568492,2.394094650110434e-06,2.395003488125435e-06
1,0.003080500000000143,0.0,0.02422509341679219,0.02421627431589586,-12.0,0.04845042908451856,0.04843279079453489,12.0,-0.001148722639132867,-2.422533566772636e-06,-2.421627431589587e-06,2.421651647863903e-06,2.42250934167922e-06,0.001146301521454148,2.421627431589589e-06,2.422533566772637e-06
