case,frequency_real,frequency_imag,v(low)_real,v(low)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rhp)_real,i(rhp)_imag,i(rlp)_real,i(rlp)_imag,i(chp)_real,i(chp)_imag
3,15252.22956538999,0.0,0.0001088745343163591,-0.01043372803230641,0.9998911254656837,0.01043372803230641,1.0,0.0,-0.001999782250931367,-2.086745606461049e-05,0.0009998911254656838,1.043372803230641e-05,0.0009998911254656838,1.043372803230641e-05,0.0009998911254656836,1.043372803230641e-05,0.0009998911254656838,1.043372803230021e-05
3,15848.93192461092,0.0,0.0001008315563144518,-0.01004098547512658,0.9998991684436856,0.01004098547512658,1.0,0.0,-0.001999798336887371,-2.0081970950242e-05,0.0009998991684436857,1.004098547512658e-05,0.0009998991684436857,1.004098547512658e-05,0.0009998991684436855,1.004098547512658e-05,0.0009998991684436855,1.004098547511658e-05
3,16468.97865482846,0.0,9.338268834946527e-05,-0.009663020646929298,0.9999066173116505,0.009663020646929298,1.0,0.0,-0.001999813234623301,-1.932604129387117e-05,0.0009999066173116506,9.663020646929298e-06,0.0009999066173116506,9.663020646929298e-06,0.0009999066173116506,9.663020646929298e-06,0.0009999066173116506,9.663020646929139e-06
3,17113.28304161757,0.0,8.64840532369834e-05,-0.00929927813034534,0.9999135159467629,0.00929927813034534,1.0,0.0,-0.001999827031893526,-1.859855626069884e-05,0.000999913515946763,9.299278130345339e-06,0.000999913515946763,9.29927813034534e-06,0.000999913515946763,9.29927813034534e-06,0.000999913515946763,9.299278130355639e-06
3,17782.79410038899,0.0,8.009501315849737e-05,-0.008949223315314269,0.9999199049868415,0.008949223315314269,1.0,0.0,-0.001999839809973683,-1.789844663063755e-05,0.0009999199049868415,8.94922331531427e-06,0.0009999199049868415,8.94922331531427e-06,0.0009999199049868415,8.94922331531427e-06,0.0009999199049868415,8.949223315318145e-06
3,18478.49797422266,0.0,7.417793066530191e-05,-0.008612341626985319,0.9999258220693346,0.008612341626985319,1.0,0.0,-0.001999851644138669,-1.722468325397741e-05,0.0009999258220693347,8.612341626985318e-06,0.0009999258220693345,8.612341626985318e-06,0.0009999258220693347,8.612341626985318e-06,0.0009999258220693347,8.612341627001607e-06
3,19201.41938638775,0.0,6.869794729244822e-05,-0.008288137781461286,0.9999313020527075,0.008288137781461287,1.0,0.0,-0.001999862604105415,-1.657627556292396e-05,0.0009999313020527074,8.288137781461287e-06,0.0009999313020527076,8.288137781461288e-06,0.0009999313020527076,8.288137781461287e-06,0.0009999313020527076,8.288137781464294e-06
3,19952.62314968852,0.0,6.36227784884265e-05,-0.007976135068470438,0.9999363772215116,0.007976135068470438,1.0,0.0,-0.001999872754443023,-1.595227013695411e-05,0.0009999363772215117,7.976135068470437e-06,0.0009999363772215117,7.976135068470439e-06,0.0009999363772215115,7.976135068470439e-06,0.0009999363772215117,7.97613506846339e-06
3,20733.21573485926,0.0,5.892252366091741e-05,-0.007675874660071178,0.999941077476339,0.007675874660071179,1.0,0.0,-0.001999882154952678,-1.535174932015826e-05,0.000999941077476339,7.67587466007118e-06,0.000999941077476339,7.67587466007118e-06,0.0009999410774763392,7.67587466007118e-06,0.0009999410774763392,7.675874660084576e-06
3,21544.34690031854,0.0,5.456949022676629e-05,-0.007386914944515246,0.9999454305097731,0.007386914944515246,1.0,0.0,-0.001999890861019546,-1.477382988904208e-05,0.0009999454305097731,7.386914944515245e-06,0.0009999454305097731,7.386914944515246e-06,0.0009999454305097734,7.386914944515246e-06,0.0009999454305097731,7.386914944528393e-06
3,22387.21138568308,0.0,5.053803063577499e-05,-0.00710883088441654,0.9999494619693643,0.00710883088441654,1.0,0.0,-0.001999898923938728,-1.421766176881722e-05,0.0009999494619693642,7.10883088441654e-06,0.0009999494619693642,7.108830884416541e-06,0.0009999494619693642,7.108830884416541e-06,0.0009999494619693642,7.108830884406703e-06
3,23263.05067153593,0.0,4.680439141342899e-05,-0.006841213398394572,0.9999531956085865,0.006841213398394572,1.0,0.0,-0.001999906391217173,-1.368242679677945e-05,0.0009999531956085867,6.841213398394572e-06,0.0009999531956085867,6.841213398394572e-06,0.0009999531956085867,6.841213398394572e-06,0.0009999531956085867,6.841213398400361e-06
3,24173.1548080407,0.0,4.334657333770916e-05,-0.006583668765383708,0.9999566534266623,0.006583668765383708,1.0,0.0,-0.001999913306853325,-1.316733753076171e-05,0.0009999566534266624,6.583668765383708e-06,0.0009999566534266624,6.583668765383708e-06,0.0009999566534266624,6.583668765383708e-06,0.0009999566534266624,6.583668765383882e-06
3,25118.86431509545,0.0,4.014420193006614e-05,-0.006335818050821657,0.99995985579807,0.006335818050821658,1.0,0.0,-0.00199991971159614,-1.267163610163546e-05,0.0009999598557980701,6.335818050821657e-06,0.0009999598557980701,6.335818050821658e-06,0.00099995985579807,6.335818050821657e-06,0.0009999598557980701,6.335818050810029e-06
3,26101.572156825,0.0,3.717840750083175e-05,-0.006097296553953027,0.9999628215924993,0.006097296553953027,1.0,0.0,-0.001999925643184999,-1.219459310788928e-05,0.0009999628215924994,6.097296553953026e-06,0.0009999628215924994,6.097296553953027e-06,0.0009999628215924992,6.097296553953027e-06,0.0009999628215924994,6.097296553935754e-06
3,27122.7257933199,0.0,3.443171404514437e-05,-0.005867753275506075,0.9999655682859548,0.005867753275506075,1.0,0.0,-0.00199993113657191,-1.173550655103606e-05,0.0009999655682859548,5.867753275506076e-06,0.0009999655682859548,5.867753275506075e-06,0.0009999655682859548,5.867753275506075e-06,0.0009999655682859548,5.86775327550836e-06
3,28183.82931264413,0.0,3.188793633719173e-05,-0.005646850405022953,0.9999681120636629,0.005646850405022953,1.0,0.0,-0.001999936224127326,-1.129370081004444e-05,0.0009999681120636628,5.646850405022953e-06,0.000999968112063663,5.646850405022953e-06,0.0009999681120636628,5.646850405022953e-06,0.0009999681120636628,5.646850405011519e-06
3,29286.44564625194,0.0,2.953208461851895e-05,-0.00543426282714565,0.9999704679153815,0.00543426282714565,1.0,0.0,-0.001999940935830763,-1.086852565429508e-05,0.0009999704679153816,5.434262827145651e-06,0.0009999704679153816,5.43426282714565e-06,0.0009999704679153816,5.43426282714565e-06,0.0009999704679153816,5.434262827148269e-06
3,30432.19887107678,0.0,2.735027632058664e-05,-0.00522967764618163,0.9999726497236795,0.00522967764618163,1.0,0.0,-0.001999945299447359,-1.045935529234154e-05,0.0009999726497236796,5.22967764618163e-06,0.0009999726497236796,5.229677646181631e-06,0.0009999726497236794,5.229677646181631e-06,0.0009999726497236796,5.229677646165747e-06
3,31622.77660168334,0.0,2.532965430294638e-05,-0.005032793728294382,0.9999746703456971,0.005032793728294382,1.0,0.0,-0.001999949340691394,-1.006558745658692e-05,0.0009999746703456972,5.032793728294383e-06,0.0009999746703456972,5.032793728294383e-06,0.0009999746703456972,5.032793728294383e-06,0.0009999746703456972,5.03279372828676e-06
3,32859.93247600607,0.0,2.345831112656698e-05,-0.004843321260685282,0.9999765416888733,0.004843321260685282,1.0,0.0,-0.001999953083377747,-9.686642521405942e-06,0.0009999765416888733,4.843321260685282e-06,0.0009999765416888733,4.843321260685282e-06,0.0009999765416888735,4.843321260685282e-06,0.0009999765416888733,4.843321260715163e-06
3,34145.48873833552,0.0,2.172521891721139e-05,-0.004660981327153584,0.9999782747810827,0.004660981327153584,1.0,0.0,-0.001999956549562166,-9.321962654323945e-06,0.0009999782747810825,4.660981327153584e-06,0.0009999782747810828,4.660981327153584e-06,0.0009999782747810828,4.660981327153584e-06,0.0009999782747810825,4.660981327172845e-06
3,35481.33892335703,0.0,2.012016440653784e-05,-0.00448550549944174,0.9999798798355934,0.00448550549944174,1.0,0.0,-0.001999959759671187,-8.971010998892748e-06,0.0009999798798355935,4.485505499441741e-06,0.0009999798798355935,4.48550549944174e-06,0.0009999798798355935,4.48550549944174e-06,0.0009999798798355935,4.485505499445852e-06
3,36869.45064519521,0.0,1.863368876896558e-05,-0.004316635443792821,0.9999813663112311,0.004316635443792822,1.0,0.0,-0.001999962732622462,-8.63327088754251e-06,0.0009999813663112312,4.316635443792821e-06,0.0009999813663112312,4.316635443792822e-06,0.000999981366311231,4.316635443792821e-06,0.0009999813663112314,4.316635443769613e-06
3,38311.86849557231,0.0,1.725703190048367e-05,-0.004154122542166233,0.9999827429680995,0.004154122542166234,1.0,0.0,-0.001999965485936199,-8.308245084354127e-06,0.0009999827429680993,4.154122542166234e-06,0.0009999827429680995,4.154122542166234e-06,0.0009999827429680995,4.154122542166233e-06,0.0009999827429680995,4.154122542164149e-06
3,39810.71705534914,0.0,1.598208081165095e-05,-0.00399772752757662,0.9999840179191882,0.00399772752757662,1.0,0.0,-0.001999968035838377,-7.995455055198608e-06,0.0009999840179191883,3.997727527576621e-06,0.0009999840179191883,3.99772752757662e-06,0.0009999840179191883,3.99772752757662e-06,0.0009999840179191883,3.997727527606815e-06
3,41368.20402388446,0.0,1.480132183119013e-05,-0.003847220133039203,0.9999851986781689,0.003847220133039202,1.0,0.0,-0.001999970397356338,-7.694440266048375e-06,0.000999985198678169,3.847220133039203e-06,0.0009999851986781689,3.847220133039203e-06,0.0009999851986781689,3.847220133039203e-06,0.0009999851986781689,3.847220133008115e-06
3,42986.62347082213,0.0,1.370779633895697e-05,-0.003702378753622663,0.9999862922036611,0.003702378753622662,1.0,0.0,-0.001999972584407322,-7.404757507267767e-06,0.0009999862922036612,3.702378753622662e-06,0.000999986292203661,3.702378753622662e-06,0.000999986292203661,3.702378753622663e-06,0.000999986292203661,3.702378753610833e-06
3,44668.35921509565,0.0,1.269505976779788e-05,-0.00356299012112795,0.999987304940232,0.003562990121127951,1.0,0.0,-0.001999974609880465,-7.125980242272956e-06,0.000999987304940232,3.562990121127951e-06,0.000999987304940232,3.562990121127951e-06,0.0009999873049402323,3.56299012112795e-06,0.0009999873049402323,3.562990121177763e-06
3,46415.88833612709,0.0,1.175714363301635e-05,-0.003428848990928289,0.999988242856367,0.003428848990928289,1.0,0.0,-0.001999976485712734,-6.85769798181024e-06,0.000999988242856367,3.428848990928289e-06,0.000999988242856367,3.428848990928289e-06,0.000999988242856367,3.428848990928289e-06,0.000999988242856367,3.428848990922212e-06
3,48231.78482239234,0.0,1.088852036596176e-05,-0.003299757840521938,0.999989111479634,0.003299757840521938,1.0,0.0,-0.001999978222959268,-6.599515681049439e-06,0.000999989111479634,3.299757840521938e-06,0.000999989111479634,3.299757840521938e-06,0.000999989111479634,3.299757840521938e-06,0.000999989111479634,3.29975784053799e-06
3,50118.72336272647,0.0,1.008407074473767e-05,-0.003175526579365206,0.9999899159292553,0.003175526579365206,1.0,0.0,-0.001999979831858511,-6.351053158715203e-06,0.0009999899159292554,3.175526579365206e-06,0.0009999899159292554,3.175526579365206e-06,0.0009999899159292554,3.175526579365206e-06,0.0009999899159292554,3.175526579338755e-06
3,52079.48328595385,0.0,9.339053730296135e-06,-0.003055972269568485,0.9999906609462698,0.003055972269568485,1.0,0.0,-0.001999981321892539,-6.111944539144432e-06,0.0009999906609462698,3.055972269568485e-06,0.0009999906609462698,3.055972269568485e-06,0.0009999906609462696,3.055972269568485e-06,0.0009999906609462696,3.055972269549978e-06
3,54116.95265464555,0.0,8.649078530329625e-06,-0.002940918857053047,0.9999913509214697,0.002940918857053047,1.0,0.0,-0.00199998270184294,-5.881837714105664e-06,0.0009999913509214698,2.940918857053047e-06,0.0009999913509214698,2.940918857053047e-06,0.0009999913509214696,2.940918857053047e-06,0.0009999913509214698,2.940918857031102e-06
3,56234.13251903405,0.0,8.010078726474663e-06,-0.002830196912780709,0.9999919899212736,0.002830196912780709,1.0,0.0,-0.001999983979842547,-5.660393825546173e-06,0.0009999919899212736,2.83019691278071e-06,0.0009999919899212736,2.830196912780709e-06,0.0009999919899212734,2.830196912780709e-06,0.0009999919899212736,2.830196912760341e-06
3,58434.14133735087,0.0,7.418288312478701e-06,-0.002723643383682455,0.9999925817116876,0.002723643383682456,1.0,0.0,-0.001999985163423375,-5.447286767323867e-06,0.0009999925817116876,2.723643383682455e-06,0.0009999925817116876,2.723643383682456e-06,0.0009999925817116874,2.723643383682455e-06,0.0009999925817116876,2.72364338365751e-06
3,60720.21956909792,0.0,6.870219502224367e-06,-0.00262110135292559,0.9999931297804977,0.00262110135292559,1.0,0.0,-0.001999986259560996,-5.242202705868504e-06,0.0009999931297804976,2.62110135292559e-06,0.0009999931297804978,2.62110135292559e-06,0.0009999931297804978,2.62110135292559e-06,0.0009999931297804978,2.621101352953446e-06
3,63095.73444801835,0.0,6.362642176919109e-06,-0.002522419809172065,0.9999936373578231,0.002522419809172065,1.0,0.0,-0.001999987274715646,-5.044839618384422e-06,0.000999993637357823,2.522419809172065e-06,0.0009999936373578232,2.522419809172065e-06,0.0009999936373578232,2.522419809172065e-06,0.000999993637357823,2.52241980916637e-06
3,65564.18494179688,0.0,5.892564850404399e-06,-0.002427453424493224,0.9999941074351496,0.002427453424493225,1.0,0.0,-0.0019999882148703,-4.854906848983376e-06,0.0009999941074351497,2.427453424493225e-06,0.0009999941074351497,2.427453424493225e-06,0.0009999941074351497,2.427453424493224e-06,0.00099999410743515,2.427453424489773e-06
3,68129.20690579507,0.0,5.457217040473408e-06,-0.002336062340618414,0.9999945427829595,0.002336062340618414,1.0,0.0,-0.001999989085565919,-4.672124681248668e-06,0.0009999945427829596,2.336062340618414e-06,0.0009999945427829596,2.336062340618413e-06,0.0009999945427829596,2.336062340618413e-06,0.0009999945427829596,2.336062340622599e-06
3,70794.57843841269,0.0,5.054032942362025e-06,-0.002248111963206691,0.9999949459670576,0.002248111963206691,1.0,0.0,-0.001999989891934115,-4.496223926397924e-06,0.0009999949459670577,2.248111963206691e-06,0.0009999949459670577,2.248111963206691e-06,0.0009999949459670577,2.248111963206691e-06,0.0009999949459670577,2.248111963212634e-06
3,73564.22544596299,0.0,4.680636308243365e-06,-0.002163472763842225,0.9999953193636918,0.002163472763842225,1.0,0.0,-0.001999990638727384,-4.326945527655113e-06,0.0009999953193636918,2.163472763842225e-06,0.0009999953193636918,2.163472763842225e-06,0.0009999953193636918,2.163472763842225e-06,0.000999995319363692,2.163472763825636e-06
3,76442.22742525882,0.0,4.334826443656043e-06,-0.002082020089464976,0.9999956651735562,0.002082020089464976,1.0,0.0,-0.001999991330347113,-4.164040178999961e-06,0.0009999956651735563,2.082020089464976e-06,0.0009999956651735563,2.082020089464976e-06,0.0009999956651735563,2.082020089464976e-06,0.0009999956651735563,2.082020089532684e-06
3,79432.8234724269,0.0,4.014565238372458e-06,-0.002003633978958833,0.9999959854347616,0.002003633978958833,1.0,0.0,-0.001999991970869523,-4.00726795790618e-06,0.0009999959854347616,2.003633978958833e-06,0.0009999959854347616,2.003633978958833e-06,0.0009999959854347616,2.003633978958833e-06,0.0009999959854347618,2.003633978948998e-06
3,82540.41852680054,0.0,3.717965155304442e-06,-0.001928198986629634,0.9999962820348447,0.001928198986629634,1.0,0.0,-0.001999992564069689,-3.856397973178716e-06,0.0009999962820348447,1.928198986629634e-06,0.0009999962820348447,1.928198986629633e-06,0.0009999962820348447,1.928198986629633e-06,0.0009999962820348447,1.928198986628992e-06
3,85769.58985908805,0.0,3.44327810668488e-06,-0.001855604012315332,0.9999965567218934,0.001855604012315332,1.0,0.0,-0.001999993113443787,-3.711208024670398e-06,0.0009999965567218934,1.855604012315333e-06,0.0009999965567218934,1.855604012315332e-06,0.0009999965567218934,1.855604012315332e-06,0.0009999965567218934,1.855604012291518e-06
3,89125.09381337314,0.0,3.188885151989225e-06,-0.001785742137880134,0.9999968111148481,0.001785742137880134,1.0,0.0,-0.001999993622229696,-3.571484275655123e-06,0.0009999968111148482,1.785742137880134e-06,0.000999996811114848,1.785742137880134e-06,0.000999996811114848,1.785742137880135e-06,0.000999996811114848,1.785742137852035e-06
3,92611.87281287787,0.0,2.953286956900188e-06,-0.00171851046985357,0.9999970467130432,0.00171851046985357,1.0,0.0,-0.001999994093426086,-3.437020939633939e-06,0.0009999970467130432,1.71851046985357e-06,0.0009999970467130432,1.71851046985357e-06,0.0009999970467130432,1.71851046985357e-06,0.0009999970467130432,1.718510469774259e-06
3,96235.06263980732,0.0,2.735094957101227e-06,-0.001653809987984352,0.9999972649050429,0.001653809987984352,1.0,0.0,-0.001999994529810086,-3.307619975911891e-06,0.000999997264905043,1.653809987984352e-06,0.0009999972649050429,1.653809987984352e-06,0.0009999972649050429,1.653809987984352e-06,0.000999997264905043,1.653809987967702e-06
3,99999.9999999984,0.0,2.53302317483587e-06,-0.001591545399487387,0.9999974669768252,0.001591545399487387,1.0,0.0,-0.00199999493395365,-3.183090798941635e-06,0.0009999974669768253,1.591545399487387e-06,0.0009999974669768253,1.591545399487387e-06,0.0009999974669768251,1.591545399487387e-06,0.0009999974669768253,1.591545399443907e-06
